"ID","Label","DEVICE_LOCATIONTYPE","THINGSPEAK_PRIMARY_ID","THINGSPEAK_PRIMARY_ID_READ_KEY","THINGSPEAK_SECONDARY_ID","THINGSPEAK_SECONDARY_ID_READ_KEY","Lat","Lon","PM2_5Value","LastSeen","Type","Hidden","isOwner","humidity","temp_f","pressure","AGE","Stats","ParentID","Flag","A_H","Ozone1"
56085,"Chardonnay","outside",1064283,"34MZGFKPL4DZD2V5",1064284,"UMVJXGHJN0PGOZR8",37.66424,-121.849296,12.09,1614865996,"PMS5003+PMS5003+BME280","false",0,67,44,1007.93,0,"{""v"":12.09,""v1"":11.88,""v2"":11.65,""v3"":11.42,""v4"":11.48,""v5"":9.27,""v6"":5.97,""pm"":12.09,""lastModified"":1614865996651,""timeSinceModified"":120021}",NA,NA,NA,NA
61433,"Chardonnay Ct","outside",1116149,"ZMZ1HNMMTR0A09BX",1116150,"DMN8DNESCK1I5C0R",37.902037,-121.72337,6.95,1614865949,"PMS5003+PMS5003+BME280","false",0,58,49,1016.96,1,"{""v"":6.95,""v1"":7.21,""v2"":7.32,""v3"":7.35,""v4"":6.5,""v5"":5.19,""v6"":4.2,""pm"":6.95,""lastModified"":1614865949960,""timeSinceModified"":120023}",NA,NA,NA,NA
64151,"Chardonnay Indoor","inside",1130252,"DERXMT4YPISB0LSX",1130253,"Y6SV6J7887ZBRPFK",37.655374,-121.848445,3.57,1614866006,"PMS5003+PMS5003+BME280","false",0,26,71,1008.13,0,"{""v"":3.57,""v1"":3.1,""v2"":3.08,""v3"":3.37,""v4"":3.68,""v5"":2.98,""v6"":2.41,""pm"":3.57,""lastModified"":1614866006656,""timeSinceModified"":120026}",NA,NA,NA,NA
88551,"Charles Ave","outside",1219714,"I2FMDYVV3ICFQ0MG",1219715,"VX6CCU9VQ4E27H8X",37.653737,-122.075699,14.05,1614865947,"PMS5003+PMS5003+BME280","false",0,63,45,1021.61,1,"{""v"":14.05,""v1"":11.27,""v2"":10.95,""v3"":11.01,""v4"":11.69,""v5"":9.37,""v6"":6.85,""pm"":14.05,""lastModified"":1614865947065,""timeSinceModified"":119987}",NA,1,NA,NA
64585,"Charles Simmons","inside",1131669,"VOKK8W2ETG1TCY67",1131670,"XFF601TYL1I0IJVU",37.382927,-122.139744,1.3,1614866013,"PMS5003+PMS5003+BME280","false",0,24,78,1014.21,0,"{""v"":1.3,""v1"":2.14,""v2"":2.7,""v3"":3.09,""v4"":3.37,""v5"":2.4,""v6"":1.63,""pm"":1.3,""lastModified"":1614866013364,""timeSinceModified"":119979}",NA,NA,NA,NA
70061,"CharlesKeeler@BrettHarte","outside",1152130,"LO402KR6D2GKZ8YV",1152131,"A79I05LXC36JT1NH",37.890269,-122.258569,6.91,1614865992,"PMS5003+PMS5003+BME280","false",0,56,52,993.18,0,"{""v"":6.91,""v1"":7.14,""v2"":7.12,""v3"":7.21,""v4"":8.87,""v5"":6.73,""v6"":4.34,""pm"":6.91,""lastModified"":1614865992151,""timeSinceModified"":119591}",NA,0,NA,NA
84025,"Charlie","outside",1198662,"LUESDRF01N4471CL",1198663,"E0L2G07BXDSMIG1L",37.915291,-122.170474,7.5,1614865947,"PMS5003+PMS5003+BME280","false",0,63,49,983.3,1,"{""v"":7.5,""v1"":8.16,""v2"":7.73,""v3"":7.31,""v4"":7.0,""v5"":5.24,""v6"":3.49,""pm"":7.5,""lastModified"":1614865947286,""timeSinceModified"":119995}",NA,NA,NA,NA
55955,"charliex","outside",1063372,"EL05ZNGZF3X1NMYG",1063373,"U5T16RMTF7CL76XT",34.237333,-118.552437,12.88,1614866008,"PMS5003+PMS5003+BME280","false",0,59,48,992.49,0,"{""v"":12.88,""v1"":12.72,""v2"":14.06,""v3"":14.65,""v4"":11.61,""v5"":7.59,""v6"":8.0,""pm"":12.88,""lastModified"":1614866008971,""timeSinceModified"":119844}",NA,NA,NA,NA
53551,"Charlotte","outside",1045745,"WZ09QPUXAWUB2MKD",1045746,"AI4Y2Z02FZOVQRR7",38.716656,-121.264066,13.88,1614866021,"PMS5003+PMS5003+BME280","false",0,61,49,1017.11,0,"{""v"":13.88,""v1"":12.74,""v2"":10.28,""v3"":9.4,""v4"":12.14,""v5"":13.44,""v6"":14.01,""pm"":13.88,""lastModified"":1614866021284,""timeSinceModified"":120014}",NA,NA,NA,NA
74757,"Charlton Drive & Pleasant Hill Road","outside",1166517,"W76NVWD970FY8IIU",1166518,"KVQDW57LS1OTMGVI",37.939975,-122.082481,5.98,1614866005,"PMS5003+PMS5003+BME280","false",0,61,46,1021.08,0,"{""v"":5.98,""v1"":6.06,""v2"":5.87,""v3"":5.94,""v4"":7.27,""v5"":6.63,""v6"":6.2,""pm"":5.98,""lastModified"":1614866005417,""timeSinceModified"":120002}",NA,NA,NA,NA
71095,"Charmes 1 Inside","inside",1155400,"PTMALJ9NOV4S9ET6",1155401,"3R3IY9DQ7B6ESW2W",37.310873,-121.765769,1.06,1614866044,"PMS5003+PMS5003+BME280","false",0,19,77,1009.09,0,"{""v"":1.06,""v1"":1.13,""v2"":1.01,""v3"":1.05,""v4"":4.25,""v5"":6.25,""v6"":2.85,""pm"":1.06,""lastModified"":1614866044609,""timeSinceModified"":120052}",NA,0,NA,NA
20757,"Charmes 2 Outside","outside",644660,"116KWHXWFSC2SZ5O",644661,"G6PKV4VEAQTRDEWS",37.31086,-121.765405,5.33,1614866022,"PMS5003+PMS5003+BME280","false",0,56,49,1008.55,0,"{""v"":5.33,""v1"":5.56,""v2"":5.46,""v3"":5.04,""v4"":5.06,""v5"":4.61,""v6"":4.28,""pm"":5.33,""lastModified"":1614866022845,""timeSinceModified"":120165}",NA,1,NA,NA
81459,"Charter Oak Magnolia","inside",1187794,"TD6J9WZOAL8ZHX39",1187795,"K1B4KZYO7AOFEAVM",38.502487,-122.461333,0.96,1614866012,"PMS5003+PMS5003+BME280","false",0,22,80,1014.71,0,"{""v"":0.96,""v1"":0.9,""v2"":0.91,""v3"":0.95,""v4"":1.61,""v5"":1.55,""v6"":1.28,""pm"":0.96,""lastModified"":1614866012113,""timeSinceModified"":120432}",NA,NA,NA,NA
75349,"Chateau","outside",1167806,"YDXV8XFUW5LH8TJW",1167807,"51T1DWL20XZOD6HG",38.318318,-122.607521,3.88,1614866037,"PMS5003+PMS5003+BME280","false",0,54,52,984.27,0,"{""v"":3.88,""v1"":4.41,""v2"":4.45,""v3"":4.61,""v4"":5.02,""v5"":3.76,""v6"":2.61,""pm"":3.88,""lastModified"":1614866037164,""timeSinceModified"":119995}",NA,NA,NA,NA
71593,"Chateau","outside",1156527,"CIXD4RV7LKR3JXT8",1156528,"X174GNI4ARWDEQ2F",37.671279,-121.758095,5.88,1614865968,"PMS5003+PMS5003+BME280","false",0,55,46,1004.94,1,"{""v"":5.88,""v1"":5.87,""v2"":6.25,""v3"":7.08,""v4"":9.08,""v5"":6.59,""v6"":4.01,""pm"":5.88,""lastModified"":1614865968223,""timeSinceModified"":119892}",NA,NA,NA,NA
72705,"Chateau Dr.","inside",1159825,"4BA5BCNE5MGHDYYQ",1159826,"7MIFRHGIGK0C6Y0O",37.386718,-122.113223,2.4,1614866007,"PMS5003+PMS5003+BME280","false",0,19,77,1018.07,0,"{""v"":2.4,""v1"":2.19,""v2"":2.36,""v3"":3.0,""v4"":8.46,""v5"":6.55,""v6"":4.72,""pm"":2.4,""lastModified"":1614866007435,""timeSinceModified"":120021}",NA,NA,NA,NA
70101,"Chateau-PL","outside",1152220,"08GG5UPS9ZE36J6J",1152221,"V3OEHQRF2DJEHAE4",37.672186,-121.766622,6.74,1614865981,"PMS5003+PMS5003+BME280","false",0,60,44,1005.15,1,"{""v"":6.74,""v1"":7.12,""v2"":7.54,""v3"":8.39,""v4"":9.9,""v5"":7.17,""v6"":4.7,""pm"":6.74,""lastModified"":1614865981178,""timeSinceModified"":120039}",NA,NA,NA,NA
29265,"Chatsworth Lake Manor","outside",735240,"K3CP15AGWMLACMWA",735241,"Q2BI62CC2JGJVB66",34.240106,-118.642964,9.97,1614865978,"PMS5003+PMS5003+BME280","false",0,63,52,983.38,1,"{""v"":9.97,""v1"":10.38,""v2"":12.31,""v3"":14.27,""v4"":13.24,""v5"":8.91,""v6"":8.85,""pm"":9.97,""lastModified"":1614865978448,""timeSinceModified"":119178}",NA,NA,NA,NA
66331,"CheekyNellie","inside",1138013,"PK6YGJJ78LVX8UFI",1138026,"HQIDV03SDG07XXH9",37.738847,-121.920467,5.99,1614866031,"PMS5003+PMS5003+BME280","false",0,22,79,1004.69,0,"{""v"":5.99,""v1"":5.31,""v2"":4.82,""v3"":4.83,""v4"":6.33,""v5"":4.81,""v6"":3.92,""pm"":5.99,""lastModified"":1614866031956,""timeSinceModified"":119984}",NA,NA,NA,NA
83733,"Chelan","outside",1197310,"IKTTX4JLRLK5H99S",1197311,"C7F1555Y8NAJ7GKQ",38.008511,-122.55889,6.64,1614866029,"PMS5003+PMS5003+BME280","false",0,68,45,1019.85,0,"{""v"":6.64,""v1"":5.31,""v2"":5.15,""v3"":5.03,""v4"":5.54,""v5"":5.24,""v6"":4.95,""pm"":6.64,""lastModified"":1614866029440,""timeSinceModified"":119999}",NA,NA,NA,NA
22513,"Cheltenham Way","outside",653624,"X8WOXAIN5FWNDHA9",653627,"45EKIQC05JEU6J4Z",37.228788,-121.761177,12.65,1614866023,"PMS5003+PMS5003+BME280","false",0,65,49,1014.89,0,"{""v"":12.65,""v1"":12.57,""v2"":12.64,""v3"":12.31,""v4"":9.21,""v5"":7.37,""v6"":6.28,""pm"":12.65,""lastModified"":1614866023972,""timeSinceModified"":119988}",NA,NA,NA,NA
25625,"chelton","inside",686441,"19ACEOO4W49HSYJL",686442,"EECANRW26SE9JYMJ",37.821792,-122.1997,1.19,1614866034,"PMS5003+PMS5003+BME280","false",0,27,78,990.33,0,"{""v"":1.19,""v1"":1.38,""v2"":1.39,""v3"":1.6,""v4"":2.27,""v5"":2.04,""v6"":1.77,""pm"":1.19,""lastModified"":1614866034339,""timeSinceModified"":120033}",NA,NA,NA,NA
64741,"Chelton 1100'","outside",1131998,"PCKLP4RFIK8KBAZB",1131999,"LTJQW5GCGCVYDASJ",37.828689,-122.190456,9.79,1614865978,"PMS5003+PMS5003+BME280","false",0,67,47,979.53,1,"{""v"":9.79,""v1"":8.63,""v2"":8.45,""v3"":8.26,""v4"":9.03,""v5"":6.74,""v6"":4.16,""pm"":9.79,""lastModified"":1614865978481,""timeSinceModified"":118888}",NA,NA,NA,NA
68239,"Chelton 1100' Indoor","inside",1144313,"EE8FW1G086WP0RFD",1144314,"PB0ZBR8SG2N0E5WB",37.828647,-122.190412,0.94,1614866010,"PMS5003+PMS5003+BME280","false",0,20,84,977.9,0,"{""v"":0.94,""v1"":1.02,""v2"":1.05,""v3"":1.04,""v4"":1.1,""v5"":0.82,""v6"":0.89,""pm"":0.94,""lastModified"":1614866010537,""timeSinceModified"":119995}",NA,NA,NA,NA
21553,"Chelton Farms","inside",649959,"4C7ZS4E94FXTQWN5",649960,"U7EJ5BZ9WRVLIY4G",37.846626,-122.150442,0.77,1614866011,"PMS5003+PMS5003+BME280","false",0,35,72,1000.8,0,"{""v"":0.77,""v1"":0.62,""v2"":0.61,""v3"":0.58,""v4"":0.6,""v5"":0.45,""v6"":0.44,""pm"":0.77,""lastModified"":1614866011608,""timeSinceModified"":119750}",NA,NA,NA,NA
55617,"Chelton Farms OS","outside",1060841,"4FRR2AGGQN49LFAJ",1060842,"2GXNC2OZZ64PHWGB",37.846672,-122.150432,6.55,1614865981,"PMS5003+PMS5003+BME280","false",0,63,46,1002.7,1,"{""v"":6.55,""v1"":6.62,""v2"":6.57,""v3"":6.52,""v4"":7.46,""v5"":6.37,""v6"":4.58,""pm"":6.55,""lastModified"":1614865981869,""timeSinceModified"":120015}",NA,NA,NA,NA
63825,"Chemowa","inside",1129090,"ZRTMP4V1D3FB5ST6",1129092,"GBWI9S9QABM3AB6K",37.346602,-122.042958,3.69,1614866016,"PMS5003+PMS5003+BME280","false",0,23,77,1016.06,0,"{""v"":3.69,""v1"":3.25,""v2"":3.38,""v3"":3.62,""v4"":4.16,""v5"":3.23,""v6"":2.28,""pm"":3.69,""lastModified"":1614866016579,""timeSinceModified"":119933}",NA,NA,NA,NA
56089,"Chenery St","outside",1064291,"ENHZ37IESF9Z7N84",1064292,"U82UQI4P1WCD5P2H",37.735434,-122.43085,8.71,1614866006,"PMS5003+PMS5003+BME280","false",0,59,51,1014.91,0,"{""v"":8.71,""v1"":7.75,""v2"":8.04,""v3"":8.48,""v4"":7.84,""v5"":6.39,""v6"":5.54,""pm"":8.71,""lastModified"":1614866006859,""timeSinceModified"":119996}",NA,NA,NA,NA
63299,"Chenery St 500 block","outside",1126728,"8SYY0KOLQIBNV436",1126729,"GQQGOXEBN2KLTYAA",37.735028,-122.431272,7.5,1614740720,"PMS5003+PMS5003+BME280","false",0,47,59,1003.56,2088,"{""v"":7.5,""v1"":7.03,""v2"":6.47,""v3"":5.9,""v4"":5.68,""v5"":5.38,""v6"":6.57,""pm"":7.5,""lastModified"":1614740720585,""timeSinceModified"":120006}",NA,1,NA,NA
30413,"Chenery St Inside","inside",755884,"7HL0I58Y590YIV4F",755885,"XJ9W878MRYC1DRJH",37.735372,-122.430854,0,1614866044,"PMS5003+PMS5003+BME280","false",0,37,72,1013.2,0,"{""v"":0.0,""v1"":0.09,""v2"":0.18,""v3"":0.25,""v4"":1.41,""v5"":1.38,""v6"":0.99,""pm"":0.0,""lastModified"":1614866044820,""timeSinceModified"":119998}",NA,NA,NA,NA
69283,"Cherry Ridge Road","outside",1148506,"3WJ13I2B5AT1HXDB",1148507,"FOBLA0RJU6T75AEX",38.414541,-122.88196,11.29,1614865965,"PMS5003+PMS5003+BME280","false",0,63,53,1013.72,1,"{""v"":11.29,""v1"":10.31,""v2"":8.78,""v3"":8.36,""v4"":8.1,""v5"":6.87,""v6"":5.55,""pm"":11.29,""lastModified"":1614865965612,""timeSinceModified"":119986}",NA,NA,NA,NA
68669,"Cherry Street","outside",1145736,"CL5MAJ9N11W9EFQW",1145737,"DZUVLSFQUGKG603S",38.243855,-122.652139,5.86,1614866040,"PMS5003+PMS5003+BME280","false",0,60,52,1022.18,0,"{""v"":5.86,""v1"":5.74,""v2"":5.71,""v3"":5.75,""v4"":8.18,""v5"":8.43,""v6"":7.52,""pm"":5.86,""lastModified"":1614866040283,""timeSinceModified"":119985}",NA,NA,NA,NA
66775,"Cherry Street","inside",1139522,"OT7YSOLRNITX0SX2",1139525,"7OTIHLUCHH61TIFY",38.243697,-122.651752,1.43,1614865978,"PMS5003+PMS5003+BME280","false",0,24,76,1021.45,1,"{""v"":1.43,""v1"":1.31,""v2"":1.33,""v3"":1.4,""v4"":1.56,""v5"":1.64,""v6"":2.18,""pm"":1.43,""lastModified"":1614865978997,""timeSinceModified"":119940}",NA,0,NA,NA
49057,"Cherry_Ln","inside",1001559,"FZANEAZ0TGQ53SFA",1001560,"EZFN9YEWL50AJI1H",37.923402,-122.0526,4.34,1614865953,"PMS5003+PMS5003+BME280","false",0,31,65,1020.24,1,"{""v"":4.34,""v1"":4.48,""v2"":4.17,""v3"":4.03,""v4"":5.09,""v5"":5.01,""v6"":4.2,""pm"":4.34,""lastModified"":1614865953281,""timeSinceModified"":119935}",NA,NA,NA,NA
62229,"Chesbro Lake","outside",1122370,"4V9BE7NVEPZUI6TZ",1122371,"IZFJT2CVHRJRJMP3",37.115885,-121.705305,8.25,1614865999,"PMS5003+PMS5003+BME280","false",0,62,47,995.77,0,"{""v"":8.25,""v1"":8.93,""v2"":9.4,""v3"":9.43,""v4"":7.27,""v5"":5.04,""v6"":3.46,""pm"":8.25,""lastModified"":1614865999149,""timeSinceModified"":120108}",NA,NA,NA,NA
62499,"Cheshire Dr. (indoor)","inside",1123726,"D91RW99Z3SRNWEWN",1123727,"XRAV5RWIOSXYYQR3",37.272454,-121.881637,0,1614865946,"PMS5003+PMS5003+BME280","false",0,21,80,1017.54,1,"{""v"":0.0,""v1"":0.0,""v2"":0.03,""v3"":0.56,""v4"":6.94,""v5"":5.43,""v6"":3.04,""pm"":0.0,""lastModified"":1614865946243,""timeSinceModified"":119988}",NA,1,NA,NA
63619,"Cheshire Drive (outdoor)","outside",1127631,"GNSVEKUCEO8QFU04",1127632,"D26MU3BTL49F8ILS",37.273785,-121.88195,8.41,1614865999,"PMS5003+PMS5003+BME280","false",0,54,49,1018.91,0,"{""v"":8.41,""v1"":8.86,""v2"":8.73,""v3"":8.39,""v4"":7.97,""v5"":7.43,""v6"":7.16,""pm"":8.41,""lastModified"":1614865999763,""timeSinceModified"":120067}",NA,0,NA,NA
33741,"Cheshire Way","outside",809133,"2IEAND80Y7IBGC9V",809134,"BN3KVN3ODMEVPBL4",37.347836,-122.024385,6.81,1614865972,"PMS5003+PMS5003+BME280","false",0,54,48,1017.66,1,"{""v"":6.81,""v1"":7.8,""v2"":8.07,""v3"":8.39,""v4"":8.54,""v5"":6.12,""v6"":4.31,""pm"":6.81,""lastModified"":1614865972872,""timeSinceModified"":119931}",NA,NA,NA,NA
70517,"Chester St.","outside",1153650,"HD9MH7570QU5LOJ8",1153651,"HM54HU2AMR9QHK7J",37.229678,-121.977279,6.24,1614865994,"PMS5003+PMS5003+BME280","false",0,56,50,1010.5,0,"{""v"":6.24,""v1"":6.55,""v2"":6.68,""v3"":6.65,""v4"":6.24,""v5"":4.97,""v6"":3.72,""pm"":6.24,""lastModified"":1614865994106,""timeSinceModified"":119985}",NA,NA,NA,NA
63103,"Chestnut #1","inside",1126022,"1UGQQIU3OX0ZDVTW",1126023,"I59ODRNL4OM6NVT6",37.485249,-122.219734,2.62,1614866046,"PMS5003+PMS5003+BME280","false",0,36,71,1023.19,0,"{""v"":2.62,""v1"":3.43,""v2"":3.44,""v3"":3.52,""v4"":4.31,""v5"":3.98,""v6"":3.52,""pm"":2.62,""lastModified"":1614866046197,""timeSinceModified"":120034}",NA,NA,NA,NA
63193,"Chestnut #2","inside",1126224,"3D9D208KTVYP6R98",1126225,"TZY5ZS1Y2SM3OOHR",37.485208,-122.219766,3.4,1614865983,"PMS5003+PMS5003+BME280","false",0,28,78,1023.36,1,"{""v"":3.4,""v1"":3.43,""v2"":3.64,""v3"":3.86,""v4"":4.1,""v5"":3.38,""v6"":2.75,""pm"":3.4,""lastModified"":1614865983714,""timeSinceModified"":120006}",NA,NA,NA,NA
37193,"Chestnut Ave - Outside","outside",843877,"RQK6X4PMMM963W3B",843879,"42YDEMMNU552PD1I",33.824868,-118.196998,21.19,1614865929,"PMS5003+PMS5003+BME280","false",0,NA,NA,NA,1,"{""v"":21.19,""v1"":23.08,""v2"":24.99,""v3"":25.7,""v4"":17.17,""v5"":11.76,""v6"":12.99,""pm"":21.19,""lastModified"":1614865929151,""timeSinceModified"":120043}",NA,NA,NA,NA
41253,"Chestnut Ave Indoors","inside",909186,"NJYSM26XROPZTMX2",909187,"97YBU58VGUD5W2RJ",33.826053,-118.197137,0.4,1614865995,"PMS5003+PMS5003+BME280","false",0,21,82,1018.85,0,"{""v"":0.4,""v1"":0.53,""v2"":0.48,""v3"":0.41,""v4"":0.22,""v5"":0.23,""v6"":0.4,""pm"":0.4,""lastModified"":1614865995536,""timeSinceModified"":119982}",NA,NA,NA,NA
37365,"Chestnut Park","outside",844276,"43O0RZWRJRPWGY1R",844277,"WLVCZJJUBHUPUW3R",38.555033,-121.730349,5.83,1614866032,"PMS5003+PMS5003+BME280","false",0,61,47,1020.76,0,"{""v"":5.83,""v1"":6.38,""v2"":6.46,""v3"":6.33,""v4"":7.17,""v5"":8.66,""v6"":8.1,""pm"":5.83,""lastModified"":1614866032609,""timeSinceModified"":120483}",NA,NA,NA,NA
71471,"Chestnut ST","outside",1156252,"FHDUZRCV4PIYV0TK",1156253,"CESF9REVG3XP79LN",37.511474,-122.26958,9.81,1614865971,"PMS5003+PMS5003+BME280","false",0,63,49,1017.14,1,"{""v"":9.81,""v1"":9.76,""v2"":9.2,""v3"":8.73,""v4"":8.6,""v5"":6.93,""v6"":4.82,""pm"":9.81,""lastModified"":1614865971416,""timeSinceModified"":120020}",NA,NA,NA,NA
62753,"Chestnut Street","outside",1124730,"6XAEUBSMAL7AS9QT",1124731,"2SRIGK7PY4W0EF5Z",37.485202,-122.219653,8.36,1614865957,"PMS5003+PMS5003+BME280","false",0,54,50,1023.28,1,"{""v"":8.36,""v1"":8.37,""v2"":8.46,""v3"":8.63,""v4"":9.42,""v5"":7.8,""v6"":6.02,""pm"":8.36,""lastModified"":1614865957959,""timeSinceModified"":119974}",NA,NA,NA,NA
56899,"Cheviot Hills, LA","inside",1073510,"15LJIE284ZN46O5Y",1073511,"FZ4JTBOJ688Q31UB",34.038165,-118.400973,3.38,1614865995,"PMS5003+PMS5003+BME280","false",0,29,73,1013.4,0,"{""v"":3.38,""v1"":3.88,""v2"":3.95,""v3"":4.04,""v4"":3.28,""v5"":3.05,""v6"":3.87,""pm"":3.38,""lastModified"":1614865995273,""timeSinceModified"":119974}",NA,NA,NA,NA
63633,"Cheyenne Dr.","outside",1127660,"1MDMLWFPMNXT82MD",1127661,"JFGZ7DOHOXITR61L",38.43418,-122.670438,5.07,1614866007,"PMS5003+PMS5003+BME280","false",0,50,55,1015.44,0,"{""v"":5.07,""v1"":4.73,""v2"":4.63,""v3"":4.68,""v4"":6.31,""v5"":6.28,""v6"":5.92,""pm"":5.07,""lastModified"":1614866007703,""timeSinceModified"":119969}",NA,NA,NA,NA
72623,"Chez Cactus Carlton","inside",1159647,"JETEI1XEDSIDH2HG",1159648,"EUVRRF5KQSGO33JJ",37.840409,-122.246714,1.19,1614866027,"PMS5003+PMS5003+BME280","false",0,26,79,1015.52,0,"{""v"":1.19,""v1"":0.75,""v2"":0.84,""v3"":0.88,""v4"":2.31,""v5"":2.28,""v6"":1.94,""pm"":1.19,""lastModified"":1614866027420,""timeSinceModified"":120019}",NA,NA,NA,NA
65057,"Chez Ganzborn","inside",1133041,"NMYXU7B7ZMAI01O4",1133042,"KF7RRQCWD5G8EHB7",37.836848,-122.254073,1.64,1614865997,"PMS5003+PMS5003+BME280","false",0,35,68,1019.07,0,"{""v"":1.64,""v1"":1.8,""v2"":2.1,""v3"":2.54,""v4"":10.39,""v5"":12.87,""v6"":9.96,""pm"":1.64,""lastModified"":1614865997595,""timeSinceModified"":119982}",NA,1,NA,NA
66707,"chez hunter","inside",1138881,"C7SQ6IL8M71KOXOR",1138882,"M0CKK0G6C9CO3PNU",37.756099,-122.414808,1.83,1614865963,"PMS5003+PMS5003+BME280","false",0,29,71,1020.74,1,"{""v"":1.83,""v1"":2.24,""v2"":2.28,""v3"":2.3,""v4"":3.7,""v5"":3.98,""v6"":3.79,""pm"":1.83,""lastModified"":1614865963013,""timeSinceModified"":119991}",NA,NA,NA,NA
72559,"Chez nous","outside",1159510,"XB3U6PO3J6UXK60S",1159511,"15C2HG61AN0QKHX1",34.205976,-118.142309,3.86,1614865993,"PMS5003+PMS5003+BME280","false",0,56,48,963.96,0,"{""v"":3.86,""v1"":1.66,""v2"":3.35,""v3"":4.36,""v4"":5.77,""v5"":5.15,""v6"":8.03,""pm"":3.86,""lastModified"":1614865993089,""timeSinceModified"":120045}",NA,NA,NA,NA
62697,"Chez Nufire","inside",1124594,"OAU7KYU1AGD2ND1A",1124595,"B6B2LDBCLARABQ3J",37.75968,-122.389191,2.78,1614865946,"PMS5003+PMS5003+BME280","false",0,20,85,1020.35,1,"{""v"":2.78,""v1"":1.56,""v2"":1.37,""v3"":2.24,""v4"":9.34,""v5"":5.88,""v6"":3.95,""pm"":2.78,""lastModified"":1614865946629,""timeSinceModified"":118145}",NA,NA,NA,NA
81125,"Chez Ramaswamy","inside",1186377,"5RBB2HAJHFBMSF5S",1186378,"ZGVBX8NURG73Y89I",38.317337,-122.60905,0.11,1613363888,"PMS5003+PMS5003+BME280","false",0,31,83,984.22,25035,"{""v"":0.11,""v1"":0.28,""v2"":0.55,""v3"":1.67,""v4"":10.18,""v5"":14.2,""v6"":13.55,""pm"":0.11,""lastModified"":1613363888332,""timeSinceModified"":119282}",NA,NA,NA,NA
27037,"Chez Science","inside",707705,"18AL3RSJERC82Q5I",707706,"PR9JPFH1SSADLKBY",37.817841,-122.239311,0.34,1614865967,"PMS5003+PMS5003+BME280","false",0,26,82,1017.18,1,"{""v"":0.34,""v1"":0.19,""v2"":0.19,""v3"":0.99,""v4"":7.85,""v5"":4.31,""v6"":2.03,""pm"":0.34,""lastModified"":1614865967838,""timeSinceModified"":120004}",NA,NA,NA,NA
39827,"chez smuseby","inside",880209,"0LKEX01R5RRFAU8C",880210,"4B7C3D86RL8WZQZ0",37.898181,-122.274002,2.63,1614865997,"PMS5003+PMS5003+BME280","false",0,25,77,1003.29,0,"{""v"":2.63,""v1"":2.97,""v2"":2.77,""v3"":2.63,""v4"":3.42,""v5"":3.52,""v6"":3.04,""pm"":2.63,""lastModified"":1614865997120,""timeSinceModified"":119830}",NA,NA,NA,NA
53003,"CHGC","outside",1042384,"UO0WH59RRAFD1DXW",1042385,"XEO71I46NHN9K9KU",37.169659,-121.750923,1.46,1613119567,"PMS5003+PMS5003+BME280","false",0,78,50,994.36,29108,"{""v"":1.46,""v1"":0.58,""v2"":1.11,""v3"":1.98,""v4"":3.59,""v5"":5.73,""v6"":4.89,""pm"":1.46,""lastModified"":1613119567457,""timeSinceModified"":83469}",NA,NA,NA,NA
37711,"Chickasaw Way - Raymus Village","outside",849212,"NBDSQRW2NO6RZLNE",849213,"6O46ATWFRF64CM1L",37.829835,-121.20992,13.63,1614866025,"PMS5003+PMS5003+BME280","false",0,55,48,1022.22,0,"{""v"":13.63,""v1"":16.45,""v2"":16.43,""v3"":16.24,""v4"":15.12,""v5"":14.4,""v6"":13.37,""pm"":13.63,""lastModified"":1614866025649,""timeSinceModified"":119986}",NA,NA,NA,NA
93769,"Chicken Power","outside",1255890,"7MGYQSU50YPC635Y",1255891,"T6CWRPCJKOV4MOMN",38.663061,-122.950079,2.56,1612742445,"PMS5003+PMS5003+BME280","false",0,32,79,1006.5,35393,"{""v"":2.56,""v1"":5.67,""v2"":12.14,""v3"":14.56,""v4"":9.39,""v5"":8.48,""v6"":2.48,""pm"":2.56,""lastModified"":1612742445850,""timeSinceModified"":120553}",NA,1,NA,NA
69515,"Chicken Ranch Beach 94937","outside",1149624,"E9F5QORI9UBC51FS",1149625,"M913E2OUE611IAWX",38.111232,-122.865952,4.22,1614865964,"PMS5003+PMS5003+BME280","false",0,63,49,1024.65,1,"{""v"":4.22,""v1"":4.27,""v2"":4.23,""v3"":4.31,""v4"":5.42,""v5"":4.99,""v6"":5.36,""pm"":4.22,""lastModified"":1614865964709,""timeSinceModified"":119936}",NA,NA,NA,NA
61517,"Chickie Street","inside",1116730,"U1HOTKOH59A75MQS",1116731,"3KDR8I6BX16YCLC6",38.004304,-121.848641,2.83,1614865975,"PMS5003+PMS5003+BME280","false",0,20,83,1019.99,1,"{""v"":2.83,""v1"":2.38,""v2"":2.47,""v3"":2.77,""v4"":10.19,""v5"":19.15,""v6"":16.21,""pm"":2.83,""lastModified"":1614865975140,""timeSinceModified"":120016}",NA,1,NA,NA
74997,"Chico inside sensor","inside",1167061,"4KVZUM8TNOFRCGGG",1167062,"GII5WC98CSZ0FIYB",39.726114,-121.872831,2.5,1614865996,"PMS5003+PMS5003+BME280","false",0,29,73,1015.82,0,"{""v"":2.5,""v1"":2.82,""v2"":2.96,""v3"":3.26,""v4"":4.98,""v5"":5.71,""v6"":4.23,""pm"":2.5,""lastModified"":1614865996825,""timeSinceModified"":119989}",NA,NA,NA,NA
